,xs1,xs2,xs3,xs4,xs5,xs6,xs7,xs8,label
950,22.50126,62.278241,620.413909,91.000923,111.487445,332.898783,610.709555,92.556549,4
951,21.098879,61.57967,617.674619,91.461829,111.236855,333.47348,607.722884,93.104464,0
952,21.337904,62.21649,604.860434,93.20305,110.737425,348.915855,604.65117,92.473141,0
953,22.023351,62.079508,607.16361,93.527564,111.105386,340.666671,603.772467,92.609805,5
954,20.875483,61.300513,613.886765,92.460828,110.76311,341.904706,620.419772,91.17399,8
955,21.194202,60.708331,607.929086,92.578518,111.243454,347.432087,610.742958,92.364688,0
956,20.909186,61.414378,606.660856,93.377903,111.227576,343.566125,615.137374,93.028345,7
957,21.152577,61.999146,613.325198,90.961842,110.857409,342.256696,605.299416,92.77209,4
958,21.52868,62.006592,616.198436,91.667347,110.753946,334.088368,603.665895,91.329964,4
959,21.676703,60.639224,615.350684,90.768493,110.58876,345.363347,607.658549,93.029871,6
960,21.544761,62.10788,616.233359,92.598468,110.557378,331.774352,616.578464,92.658432,1
961,22.217261,61.609394,619.917658,92.96945,111.368194,346.694187,615.444543,91.337514,8
962,21.025187,60.776929,609.798258,92.539604,111.480479,338.386898,614.848104,92.908601,4
963,22.152066,62.18638,616.509893,93.047652,111.032566,343.329484,613.367077,92.236432,7
964,21.36844,61.912599,605.160157,92.043894,111.198561,348.270105,604.575936,92.283329,0
965,21.003977,62.186342,605.835079,91.868554,110.860778,340.987361,606.450266,92.177709,1
966,21.19826,61.208321,604.808514,91.725393,111.517921,346.352188,602.396567,92.229949,7
967,22.212009,61.437786,613.014387,91.580436,110.860362,342.53451,611.353352,92.450965,0
968,21.153923,62.363807,619.721647,91.379025,111.333695,343.239223,605.067254,91.125752,5
969,20.842979,60.846688,607.467225,92.839386,111.137784,349.150785,604.238082,93.191683,1
970,22.315436,61.830728,608.163061,91.198216,111.031294,342.638016,619.177743,92.590388,1
971,21.777736,62.027336,602.223287,91.392984,111.458282,339.002433,610.365207,92.53968,3
972,21.749652,61.050855,611.01328,93.072281,111.18883,334.491833,615.15024,91.146835,0
973,21.414126,60.569757,619.869983,93.549205,111.251989,334.1986,613.122352,91.864352,2
974,21.220748,62.263061,604.885462,91.533074,110.848913,333.717343,620.055338,92.291739,8
975,22.063204,60.866067,600.607501,91.753786,110.772543,341.651848,603.756889,93.428876,2
976,20.55337,62.301885,613.817578,93.456754,110.922617,340.388473,614.344972,90.69936,4
977,20.854426,61.670007,602.99383,91.529604,111.084452,348.127559,612.872951,90.899802,2
978,22.297151,60.656071,604.795816,92.532947,111.457385,349.284041,611.927713,91.568067,7
979,21.789585,60.656839,615.210621,92.739553,111.308997,350.198382,615.774864,92.667179,4
980,20.909821,61.271164,606.187579,90.86121,111.513067,347.286672,614.575889,92.177276,6
981,22.075769,61.209072,618.571061,92.571152,111.387455,341.409161,604.674191,92.583311,1
982,21.943794,61.643919,616.528876,90.660167,111.056681,332.424491,608.77438,91.056223,8
983,22.090698,61.292347,618.73522,91.538804,111.160693,331.27153,611.260118,92.125573,1
984,21.45666,60.859047,609.805195,92.781652,111.241729,347.669723,607.30552,91.976773,0
985,21.445586,62.208276,604.474318,91.509348,111.529828,350.498262,619.822544,92.880961,3
986,22.403488,61.009291,608.30289,90.594793,111.084636,333.989855,616.73752,92.727292,5
987,21.823449,61.066971,604.430995,91.577988,111.367555,335.889876,619.512339,91.91145,0
988,20.742599,60.791138,600.751412,92.128385,110.833349,330.885431,618.761507,91.286763,1
989,21.710665,62.360154,611.412267,91.85193,110.56341,342.300099,617.827568,92.086499,2
990,21.065537,61.282822,606.048939,92.593007,110.595904,347.07549,603.921082,92.032374,7
991,22.228321,61.722999,613.948819,93.128963,110.855168,339.893837,615.483123,90.733332,8
992,21.12155,61.682144,602.943681,92.598951,111.338563,345.437618,602.7413,91.788621,2
993,21.63213,61.564291,617.317896,92.666403,111.422117,350.345138,601.730913,93.325283,5
994,21.75724,61.611411,611.246188,93.283197,111.232104,344.044679,609.312921,90.8311,5
995,21.525089,61.423401,609.713151,91.835368,110.775994,334.9055,620.472968,91.167163,0
996,21.963402,60.768412,609.7843,92.20304,111.323541,345.592475,603.88212,92.494494,5
997,22.456924,61.925534,617.890921,91.631167,111.345645,340.406934,611.310154,91.888965,6
998,21.128994,61.958901,618.018012,93.497832,111.454462,330.848537,605.026081,90.958473,7
999,22.286917,61.639389,606.489811,92.82483,111.45899,331.446713,608.330369,91.142073,3
1000,21.703407,61.224615,620.193302,91.737476,111.34296,346.119149,607.832707,91.961905,6
1001,21.362128,60.871498,620.086947,92.877752,111.417386,346.957301,615.086033,92.730524,3
1002,21.242052,61.331812,608.858297,92.305519,110.811343,342.949035,610.370951,96.783911,8
1003,22.422157,61.284247,603.374673,93.403207,110.837832,342.732912,606.090599,92.775453,6
1004,20.805251,61.846453,616.35147,92.708427,111.469457,333.488219,618.732632,92.447616,4
1005,21.313959,61.700975,604.742184,92.759347,111.470641,338.995529,613.467965,92.171391,3
1006,22.252473,60.739448,610.438677,93.342464,111.00149,348.426034,606.739395,91.486589,8
1007,21.43042,62.358419,603.221887,93.330332,110.845146,342.284508,610.378773,92.811087,8
1008,20.984255,60.997093,607.230885,90.730301,111.486481,340.109288,607.363554,92.60422,2
1009,21.600862,60.647191,602.751869,93.517158,111.301877,344.598549,614.906132,90.662889,1
1010,22.417981,61.989714,604.936335,91.43266,111.350188,350.3172,609.434656,90.555903,5
1011,21.083722,61.654529,612.993768,91.339848,110.79877,345.5124,609.45738,93.164662,1
1012,21.734241,61.137668,616.685879,90.801504,110.646342,348.915308,601.650192,92.110468,3
1013,21.000254,62.324825,610.011492,94.309141,111.188306,340.553892,610.946427,93.103178,4
1014,22.083708,61.67262,607.755398,90.839377,110.896344,348.419985,604.232464,92.855477,3
1015,21.61212,61.136459,612.607276,92.136303,110.827669,333.601652,611.681185,93.483528,5
1016,21.310396,60.861136,614.85314,90.666284,111.529676,338.003861,607.291787,92.499743,1
1017,21.040706,61.603345,617.542416,92.019576,111.322241,342.85717,607.003583,93.5245,6
1018,21.696333,62.50228,606.715094,93.367588,111.116308,345.581632,601.827088,92.644365,5
1019,21.56734,61.795076,610.516124,91.534842,110.961363,348.81455,619.650416,92.640642,4
1020,22.380769,60.749687,613.457717,93.110591,111.284102,338.960173,613.156474,93.536001,2
1021,22.19998,61.079457,617.11384,93.134023,111.124589,348.34193,604.531567,92.497982,3
1022,21.448166,60.64824,610.553083,92.754395,110.991715,336.992122,600.687101,92.891775,4
1023,20.905113,60.559339,604.399284,92.755572,111.0909,340.862212,609.146653,92.276309,6
1024,21.573657,60.773975,603.365467,91.20182,111.14338,342.638785,601.373507,91.183812,6
1025,21.557653,61.49746,610.812552,92.468435,110.810728,331.48498,608.143467,91.756176,2
1026,21.534481,60.955809,615.19581,92.946571,110.91478,341.745129,608.851126,92.575896,3
1027,21.910965,61.664724,609.21081,90.999941,111.532307,347.67256,615.537601,90.992712,1
1028,21.280519,60.551828,615.282631,91.252106,110.798465,342.886552,615.503527,91.668466,2
1029,22.262398,61.508321,606.514435,91.714333,111.151078,338.547629,609.558907,93.264178,4
1030,21.46394,60.937903,617.938707,91.004054,111.286037,343.461687,606.080208,91.017541,6
1031,22.421587,61.378361,611.2153,93.39589,111.545937,340.477251,619.872536,92.561572,7
1032,21.496361,62.374933,605.99752,92.409161,110.702073,344.258695,617.050664,92.186515,6
1033,21.856538,61.605241,613.190122,92.457115,110.776081,344.78852,610.557489,91.357653,0
1034,21.440452,61.631468,608.397357,92.30205,111.248934,338.133645,610.254469,93.517327,6
1035,21.806117,60.791051,601.005412,92.470273,110.68638,340.751618,610.023164,91.479891,3
1036,22.526709,60.695489,604.830671,92.835604,111.159536,347.925589,611.679004,92.370047,1
1037,20.916678,61.022203,616.331019,93.224937,111.514698,335.151822,613.405588,91.255057,7
1038,21.87255,61.492822,614.442508,92.527349,111.351821,332.284985,615.777958,90.817889,3
1039,22.198647,61.371258,612.671499,92.534614,110.630026,334.464051,614.896541,91.985999,8
1040,21.086339,61.723843,605.640032,90.788327,110.870786,336.742229,606.645301,91.809192,3
1041,20.768063,61.553317,617.050859,91.478702,111.074152,336.563561,611.432288,92.619108,4
1042,21.707207,62.071774,612.99736,93.534196,111.493318,334.900024,609.707767,92.990003,5
1043,21.120443,61.586391,609.991308,93.114402,111.251599,331.7071,606.320242,91.362476,1
1044,21.459778,61.801579,603.132895,92.548428,110.926637,347.490185,607.128889,91.028252,2
1045,21.791624,61.682006,604.075106,92.045088,110.757592,341.549504,606.058796,91.219986,7
1046,21.365289,60.947223,613.572845,93.185103,111.113489,340.195774,619.546189,91.336429,2
1047,20.758174,61.341415,604.415483,91.678476,110.837138,347.845436,604.226311,91.465804,0
1048,22.413857,61.967599,618.390917,91.210286,111.136769,339.498176,613.814762,91.782192,6
1049,20.897164,62.323199,611.933728,91.414077,111.064045,331.145755,615.875232,92.880213,5
1050,22.037707,60.78558,620.353805,92.821344,111.416289,333.406861,608.981184,91.776899,4
1051,20.960291,61.969007,606.845071,90.575161,110.637371,341.712578,619.687016,92.55404,8
1052,22.209611,60.915819,609.578572,92.436874,111.105503,348.124192,608.618711,90.723899,7
1053,22.075649,60.680047,614.109142,91.420674,110.767167,343.810428,605.957164,91.638485,3
1054,22.043539,60.915868,612.377328,93.136704,110.920926,346.985183,615.572795,93.146451,3
1055,22.460894,61.762487,618.521091,93.015344,110.825704,333.489288,607.401472,92.903501,4
1056,21.492785,61.053097,618.608244,91.359641,110.833085,346.933797,604.996262,92.719498,7
1057,21.071374,62.130297,609.863668,93.210744,111.296464,332.620787,601.979742,93.23748,8
1058,21.159503,62.286972,619.829649,91.453084,110.687704,333.826586,601.565173,91.186199,4
1059,21.791524,62.372488,616.972873,91.895017,110.866082,346.643687,609.107108,93.144952,1
1060,21.783231,60.569103,612.664961,91.524354,110.954325,337.69093,619.946075,92.072436,1
1061,22.328178,62.274784,618.688831,92.545007,111.407113,345.337226,611.368471,92.140352,3
1062,21.872345,61.25375,606.284755,90.658284,110.619572,336.056356,611.458187,92.350339,4
1063,21.255658,62.013401,613.30393,92.004756,111.090661,344.602253,608.156721,91.524827,1
1064,20.867308,62.249643,610.505648,93.474353,111.139532,339.333852,615.590965,91.571708,6
1065,20.631372,61.388367,604.166416,93.035977,111.359138,347.997902,604.952796,92.074459,4
1066,20.962411,60.724562,602.49509,91.713691,110.887143,333.88997,615.841128,91.539394,2
1067,21.478789,61.145186,605.726637,93.483994,111.297081,341.311354,606.767067,91.621431,1
1068,21.553955,61.754272,614.807791,91.545422,111.43268,338.656634,601.174493,91.651288,1
1069,21.171852,62.474298,613.541192,91.774386,110.795277,332.207518,616.928531,92.750167,4
1070,21.60319,60.815594,605.660113,93.06761,111.017055,347.770235,604.876407,92.721636,0
1071,22.044279,61.726611,615.604654,91.843073,111.186358,331.386568,617.064486,93.362577,3
1072,22.10018,61.242396,604.86322,93.283357,111.029415,348.407062,610.631062,91.323126,0
1073,22.501716,60.877184,600.97887,91.458722,110.800312,331.65781,611.330561,90.667902,2
1074,21.398535,61.776933,614.404252,92.968967,110.550006,331.027547,605.327366,90.64208,3
1075,20.666613,62.410489,618.996559,91.64936,110.643736,344.573922,611.87288,90.841668,4
1076,21.045595,62.070142,600.657635,92.916408,111.068172,344.663534,616.384136,92.065566,7
1077,22.359736,62.010022,610.905199,93.45779,110.619363,333.622125,620.252111,92.571091,6
1078,22.052002,62.34265,606.233914,92.634903,110.799818,338.506009,620.233521,93.095178,4
1079,21.008741,61.824836,611.340965,91.247432,111.37834,334.809889,613.808988,90.93304,0
1080,22.121137,61.669795,616.648402,91.138783,110.651497,333.13505,617.689587,91.346038,7
1081,20.591482,60.811424,604.885257,93.207853,111.009127,341.818716,602.816933,91.673079,4
1082,21.907125,61.618928,607.277199,93.038324,111.033937,348.418676,610.700137,93.115002,0
1083,21.366314,61.037526,608.414775,90.590785,110.567168,343.88167,613.804868,92.53192,2
1084,21.738313,61.549463,603.550697,93.549353,110.598043,340.073961,606.676992,91.893651,8
1085,21.673178,61.772649,612.513343,92.654445,110.666377,340.596941,613.754585,92.961571,8
1086,21.404402,61.987348,611.537705,92.452405,110.557951,340.379763,605.324688,92.737322,1
1087,20.596691,62.233357,602.167281,91.012758,110.615102,336.184978,611.705669,93.18142,8
1088,21.537737,61.000762,611.886541,93.059612,111.462136,331.468015,617.410442,91.609292,5
1089,21.235226,61.519445,600.938049,90.936754,111.025838,339.355559,608.284657,93.358371,0
1090,21.711524,61.87001,611.218515,93.447066,110.668985,337.99618,616.293686,90.591206,4
1091,21.876719,61.322699,609.589328,90.57587,111.326861,344.866081,600.933914,91.728832,7
1092,21.001089,62.183168,611.628614,93.41718,111.232638,341.69756,611.484614,91.46639,0
1093,21.711892,60.949233,607.159905,91.893344,111.250649,337.337361,606.465182,91.72831,8
1094,21.875909,60.731169,614.568438,90.890441,111.267866,333.573456,611.13956,92.610976,2
1095,21.436531,62.132626,612.823782,93.087951,110.696623,344.295262,611.283637,91.79289,0
1096,21.128189,61.445956,618.693126,92.476218,111.194407,336.998282,612.143242,93.528336,6
1097,20.578535,61.142061,610.115055,91.172405,111.522141,345.284814,616.875519,92.715741,1
1098,20.717045,60.905929,607.372447,91.428526,110.625282,346.060894,602.071656,92.973598,5
1099,20.933057,61.279376,612.753214,92.163566,111.078425,341.754215,602.462656,92.990919,2
1100,21.138365,61.010879,604.866856,93.51186,111.027963,343.855907,616.990313,92.309833,1
1101,22.502166,61.440671,616.907431,91.355061,110.977203,331.401211,617.063809,91.54098,3
1102,21.057875,61.450017,605.615677,91.956705,111.183847,333.179774,618.548666,92.980128,8
1103,21.988886,62.11185,615.457218,92.940752,110.834959,350.329437,606.193269,93.064168,8
1104,20.599169,61.253113,601.204043,93.191471,111.058383,349.509041,609.615405,91.53653,2
1105,21.958339,62.258761,602.003009,90.847497,111.291689,350.017834,610.274495,91.481572,7
1106,20.782412,60.723952,616.066607,91.504519,111.148934,343.552946,613.505698,91.762601,2
1107,21.606882,61.914805,613.361442,91.130874,111.268732,345.119802,601.979596,92.063623,2
1108,21.837511,62.446323,618.746626,92.991475,111.094665,336.447749,610.172332,92.321177,5
1109,20.826168,62.142828,610.032092,93.512832,111.346297,333.329407,609.412357,93.163313,7
1110,20.926131,62.252624,605.923783,91.427965,111.474215,347.506149,610.416712,92.899996,1
1111,21.920061,60.781526,603.086895,93.072614,111.38867,341.68953,610.845726,93.18738,6
1112,21.979239,60.947728,611.959662,91.500995,111.131472,335.312185,611.004503,91.475427,1
1113,21.713946,62.437153,615.101837,91.072068,111.539886,331.843437,604.361086,92.432698,6
1114,20.834502,60.802783,603.554209,93.088436,110.69433,348.856768,610.030778,91.484995,1
1115,20.593948,61.060883,613.262813,91.588985,111.31626,344.236543,605.200874,93.406685,3
1116,21.925245,61.899677,600.897164,90.832701,111.380963,337.944988,603.630127,93.217799,2
1117,21.528649,62.335409,614.052717,91.017554,111.4938,345.611456,617.596973,92.672671,1
1118,22.185025,60.958395,611.166912,93.339025,111.114039,348.420914,620.100164,92.391958,7
1119,22.191883,60.658528,609.735718,90.811837,110.839936,341.093604,620.501897,90.955041,3
1120,20.793856,62.155284,607.175134,91.746875,110.760704,333.396552,613.249316,90.838333,4
1121,21.562835,60.765054,618.260376,93.182641,110.911268,347.734557,608.887127,93.300399,4
1122,21.331223,62.198549,612.045206,93.18413,111.476362,345.244288,614.353714,91.9167,7
1123,21.864831,61.228414,613.263896,92.845621,111.265305,347.554843,614.811445,91.923035,6
1124,22.31148,61.800543,617.279325,91.380555,110.592357,331.076799,608.713324,92.328706,2
1125,20.741815,61.843272,613.155396,91.415061,110.896549,346.739869,618.806496,90.834656,8
1126,21.872727,62.078963,608.696924,92.679103,111.195679,333.18113,607.874133,93.266838,3
1127,20.983778,61.215977,616.713521,90.656856,111.161013,345.879764,605.240388,91.924311,5
1128,22.187492,61.461835,603.559033,92.525183,111.016462,337.841655,615.038114,92.038899,2
1129,22.031395,61.817912,618.010477,91.312546,110.95554,347.436968,617.900125,91.694249,7
1130,21.051714,61.804455,606.124166,93.38219,111.502499,350.08028,602.120589,91.83976,5
1131,21.746239,61.212049,615.189398,91.360832,111.035219,332.938352,613.628689,92.071368,5
1132,21.054019,61.224986,603.476615,90.899236,111.310987,344.637182,618.01819,92.037446,4
1133,21.774473,61.400973,606.591252,90.790365,111.478118,344.427858,606.028215,92.73416,2
1134,22.05081,61.274765,609.329908,91.07749,111.03042,338.340979,619.910679,90.734385,6
1135,21.200621,62.283919,607.599873,90.664282,111.312234,337.442864,610.732653,92.984016,5
1136,21.037317,61.298952,602.829181,90.856302,111.295388,339.762246,607.663983,91.685822,0
1137,21.57836,61.683692,607.168144,93.041403,110.6319,337.61114,601.812468,92.142513,3
1138,21.209283,60.877404,610.758702,92.725815,111.407121,342.884048,613.180527,91.594535,5
1139,20.994072,60.761963,609.780747,91.629598,111.345038,346.083462,611.779564,93.382989,3
1140,21.804764,61.780223,615.743261,92.933869,110.828513,334.973279,612.650285,93.294662,8
1141,21.524689,62.452918,609.014195,92.524089,110.650477,347.28322,618.690306,92.653037,8
1142,20.98475,61.033502,617.635041,91.302108,111.287925,336.711038,602.124457,91.100052,5
1143,21.015276,60.626893,601.620243,91.089146,111.354,339.997932,616.689426,91.648651,7
1144,22.009686,62.51601,611.435471,90.724306,110.983768,350.546123,615.088,92.753023,8
1145,21.87984,61.121911,611.608327,90.750729,110.606043,337.729001,612.339633,90.764609,3
1146,21.441172,61.555458,611.580215,92.403336,110.692563,339.963367,613.939126,93.215381,4
1147,21.413226,60.785254,607.355614,92.445344,111.40423,333.16222,619.527753,91.298007,7
1148,20.656128,61.709853,620.470779,92.79248,111.517335,348.763746,606.379612,91.661207,8
1149,21.806614,61.481233,604.610891,93.114506,111.278946,331.18995,618.702384,92.108512,3
1150,22.437918,61.240163,616.448635,93.387042,110.632823,332.469826,602.410491,90.686783,4
1151,21.953062,60.685695,608.566307,92.994889,110.726595,339.62286,617.463808,92.777463,6
1152,20.885202,61.907789,606.408081,91.85658,111.396839,343.973518,613.860839,91.77311,6
1153,22.161311,61.016532,618.661061,92.043932,111.12416,339.596414,610.748644,91.675422,5
1154,22.064691,61.819231,616.6727,90.607866,110.635854,333.241474,608.889005,93.39598,7
1155,21.229239,61.293996,605.938284,91.996338,111.285895,346.09817,612.635091,91.121464,6
1156,21.303228,60.815682,614.678097,91.977509,111.106663,338.517982,605.886494,91.125423,7
1157,20.765804,62.525945,612.636663,93.404388,111.438235,346.68697,610.336172,91.498057,6
1158,21.984947,61.451473,619.619069,91.801934,110.724061,341.931218,604.159738,92.78415,4
1159,21.513257,62.116675,605.804445,90.652772,110.748671,349.35855,601.852735,91.04496,5
1160,21.05068,61.008723,613.789667,93.400946,111.367544,343.753797,619.252093,92.382738,6
1161,20.95824,61.767309,610.878333,92.052763,110.900817,342.968577,619.667395,92.314262,7
1162,21.202502,61.021925,617.759989,91.127589,111.093332,336.357995,604.268518,92.519624,8
1163,22.41013,61.318789,620.17845,92.423827,111.038896,342.791695,609.381801,92.10492,5
1164,21.445442,61.015727,607.283868,91.503658,111.267698,340.487966,610.878885,93.209823,0
1165,21.666056,61.667373,608.922337,92.833386,110.8847,338.429408,607.492654,92.576111,1
1166,21.914961,60.879872,617.467406,92.712383,110.571102,339.182951,616.030492,93.328813,6
1167,20.638118,60.643877,615.851046,93.233011,111.082131,338.735507,620.195147,93.525392,8
1168,22.361961,60.704068,601.113828,93.120391,111.185288,338.827829,604.387093,91.108259,3
1169,22.329839,61.700438,601.359014,93.309163,110.636311,349.953876,615.287677,93.362624,7
1170,20.934338,60.824287,617.379358,91.162225,111.073823,335.46229,615.139919,91.090419,1
1171,20.735519,62.398662,603.247585,93.540598,110.988825,333.806102,603.378194,92.631294,6
1172,21.633697,60.861851,613.312613,93.099805,110.971741,350.316984,614.704999,92.800568,4
1173,20.596723,61.013802,605.802189,91.365467,111.494721,345.107643,606.307656,91.969302,1
1174,20.697206,61.934484,610.639375,91.154358,111.340601,332.510294,620.414548,92.879357,7
1175,22.324343,62.533124,604.864742,91.647562,111.316989,349.157048,605.008053,92.722564,3
1176,21.128645,61.584947,607.186686,91.522682,110.986791,334.955325,603.627717,91.959384,4
1177,21.684731,60.90453,608.306676,92.744815,111.212783,339.242006,610.616649,92.894122,0
1178,22.240628,61.454101,616.914796,90.790072,111.379095,350.483933,617.847346,91.749449,8
1179,21.315073,62.437464,611.369104,92.399057,110.632275,348.549526,605.038533,91.486,2
1180,21.069276,62.473578,603.924138,90.892069,110.872453,339.34862,606.908648,91.765942,0
1181,21.900488,61.391532,615.386926,91.607761,110.613789,345.947365,615.219409,92.763454,1
1182,22.038408,62.150386,603.041287,92.34373,111.35136,333.990322,616.243017,91.363015,1
1183,22.352411,60.782377,609.456991,91.808426,110.97215,346.269301,617.387655,91.211614,7
1184,20.597282,61.057389,604.880927,91.064344,110.848478,335.799612,616.134342,93.214972,3
1185,22.200545,61.725265,612.078922,91.890079,110.820202,336.819027,619.269025,90.567525,6
1186,22.096504,62.168399,615.697809,92.042807,111.538817,337.383877,612.267643,92.233433,4
1187,21.212194,62.396137,606.937024,92.894144,111.534489,334.400963,609.16369,92.620322,3
1188,21.451741,61.408257,601.115411,92.594285,110.922611,340.219755,603.590074,92.802861,1
1189,20.632755,61.149949,614.660818,91.971112,110.740049,342.999231,605.417287,91.103883,5
1190,21.587168,61.362156,607.909753,91.317807,110.837365,346.461988,619.077377,92.993241,3
1191,20.893741,62.315404,610.122755,92.318036,111.490414,335.034789,613.926716,90.723075,6
1192,21.860879,62.099667,607.442168,92.827507,110.622517,342.583189,607.724435,92.408733,2
1193,21.577982,61.508741,604.116869,91.174687,111.132651,336.201354,617.651726,91.845918,0
1194,22.151498,61.714412,609.774845,90.701889,111.238659,343.235959,619.159327,92.975732,1
1195,21.90614,61.295564,610.805659,92.03737,110.974008,347.593208,603.279323,92.166162,3
1196,22.016341,62.127769,607.607283,91.383233,110.921654,347.194237,610.609252,93.049602,3
1197,21.553272,60.590244,606.544342,91.28082,111.39582,341.54432,609.493197,91.404064,3
1198,21.593584,61.917824,617.800842,91.000457,111.397757,332.425249,605.815783,92.074747,4
1199,20.896466,61.282363,602.054095,92.131986,110.640933,341.237986,614.025582,90.77195,5
1200,21.924158,61.757596,610.698555,91.638815,111.178626,348.462137,669.978879,92.812775,7
1201,22.500867,61.500483,603.756198,91.783561,111.198547,332.970649,612.841779,93.473503,6
1202,21.356471,61.049102,616.945592,92.603545,111.32482,337.722888,604.604144,93.363593,0
1203,21.905222,62.493977,616.272265,90.618231,110.847493,337.167194,610.493819,92.10938,6
1204,22.449376,62.154689,613.801367,92.224082,110.855275,339.669719,617.002405,92.711223,1
1205,22.415163,61.76919,616.20634,92.591365,111.249652,339.887907,603.255889,92.63497,5
1206,21.770268,60.715475,605.33628,93.520677,110.899732,335.72794,620.545906,91.012846,7
1207,20.712343,62.024806,615.035698,91.830796,111.086056,346.889555,605.959091,91.915929,6
1208,20.851917,62.512679,606.82504,92.488334,110.724799,347.679186,604.868024,91.822206,0
1209,22.534646,61.728373,614.570148,91.080243,111.004512,349.693134,618.083079,92.400021,4
1210,21.925326,61.899103,616.729289,93.29629,111.235667,333.301079,604.37704,91.196486,5
1211,21.955421,60.726085,611.189211,92.174172,110.65331,349.576193,602.468164,92.619886,8
1212,21.135977,62.538385,616.490959,92.281844,111.48766,348.237501,619.86017,90.770581,4
1213,21.590432,60.768187,604.464422,91.211525,111.113568,335.889058,605.681644,91.120881,4
1214,21.140107,61.898469,605.438259,91.57196,111.16203,347.72352,605.046262,93.023982,2
1215,20.802741,62.167587,602.790524,91.020051,110.74437,347.781014,609.694783,92.14178,2
1216,20.740268,60.86923,605.781996,91.622433,111.548044,332.798011,612.737268,92.799091,4
1217,22.358374,62.015444,602.493932,93.118412,111.353796,345.657497,604.350875,90.792802,2
1218,22.272459,61.012845,608.891801,90.998659,111.353298,341.985654,609.271129,93.264083,5
1219,20.981516,62.117358,606.959483,92.832584,111.306213,345.486511,616.055805,92.649136,1
1220,20.960722,61.108326,615.360266,91.51586,110.897107,348.440708,612.750112,90.628236,6
1221,20.695364,60.948415,612.534752,93.372562,111.290411,344.76098,610.724806,90.853433,7
1222,21.136262,61.558715,613.597303,90.575413,111.021511,340.69779,601.359861,92.107533,7
1223,21.502342,62.017395,606.327331,91.090275,111.310946,331.056553,610.950623,90.969506,6
1224,21.047201,60.65332,602.959794,92.673292,110.779368,333.3427,603.129997,92.535959,8
1225,21.043364,62.252242,605.948405,91.568491,111.237177,348.096225,609.362375,93.128836,3
1226,21.982255,60.846419,609.595246,91.374746,110.829006,348.147606,608.790402,90.876616,0
1227,21.593898,61.369167,602.927219,92.178228,110.772437,331.260516,608.418566,93.040515,0
1228,22.039015,60.631035,612.196506,90.878254,111.497637,338.44266,605.244147,92.329519,6
1229,21.292678,62.407736,613.193346,91.049572,110.733528,333.937118,606.179161,90.901743,5
1230,21.670553,61.105555,620.016496,90.956761,111.332038,331.668812,603.043802,90.882248,3
1231,20.74871,61.477523,611.401528,93.327023,111.046974,343.586291,616.004693,91.141614,2
1232,21.094199,62.538868,607.351959,90.969256,111.139895,347.680951,604.787724,92.955784,4
1233,21.229529,62.309232,612.589442,90.76286,111.416566,333.453059,618.919438,91.265874,6
1234,21.812479,61.750798,616.261343,92.585655,111.280529,338.254097,603.931352,92.418772,0
1235,21.623803,61.649017,614.996881,91.831748,110.562448,350.139033,607.774579,93.282727,6
1236,21.100866,61.880141,609.801498,92.721458,111.506566,338.115836,607.339858,92.57198,6
1237,21.873276,62.240816,613.20122,91.329273,110.869243,341.966462,611.720698,91.162948,0
1238,21.334379,62.491638,611.084482,92.87838,111.465957,334.045544,607.377231,91.531272,5
1239,21.384464,62.503445,606.498541,92.372021,111.164815,349.837342,605.908047,92.852302,8
1240,20.984148,61.324756,603.377068,92.028042,111.477182,348.097383,600.826151,92.076946,4
1241,20.990333,61.682909,607.805315,91.55807,111.436016,335.323896,618.388444,93.275873,8
1242,22.339726,61.44802,606.159657,91.590711,111.448058,334.056474,607.244412,91.038097,2
1243,21.473002,60.792124,602.293529,92.050152,111.372452,345.987539,616.541191,92.341909,1
1244,21.837753,61.038275,615.144198,91.863447,111.274356,333.525209,605.265872,92.80412,5
1245,21.393738,62.318371,614.898716,92.884545,111.372905,331.693041,615.223326,93.374165,8
1246,21.468392,62.5049,611.873064,91.431051,110.93478,340.431149,618.378997,91.16941,5
1247,20.79836,62.192491,603.799522,92.359424,110.832058,338.91319,612.723738,90.780502,7
1248,21.901946,60.789439,605.619559,91.702049,110.986303,348.029911,604.904654,91.599124,7
1249,20.965264,61.53158,609.586967,92.840617,111.522873,335.681405,613.134669,91.005321,8
1250,22.074813,61.912492,601.604602,92.947028,110.721775,346.79976,610.106562,92.379507,7
1251,21.482593,62.08299,618.088787,92.139033,111.269042,337.077689,618.6865,91.817863,1
1252,21.108436,60.67072,605.081496,91.932005,110.666532,335.493306,619.223819,91.300372,4
1253,22.21473,62.331114,613.113903,92.974688,110.654444,345.219023,619.335115,93.324007,1
1254,21.782234,60.858621,604.227737,91.968721,111.540943,337.00062,603.240778,93.325411,2
1255,21.682025,60.874624,620.104112,91.846345,111.266835,331.207667,608.235414,93.318097,3
1256,22.127164,61.007297,602.737884,93.531609,111.199776,340.082634,615.71648,92.794662,8
1257,20.692187,62.353016,603.00193,91.418028,111.026179,338.686651,603.724973,90.937577,1
1258,21.244789,62.283632,615.881817,93.257362,111.239981,345.046684,609.88546,91.275427,8
1259,22.112377,61.23513,612.248716,92.751911,110.6339,344.88355,604.11683,93.381646,7
1260,22.477003,61.157183,602.601174,91.680621,111.511001,335.664316,607.539609,92.630442,2
